"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: impl","Param: payloadType","Param: seed","Param: size","Param: testType","Param: threads"
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,24669.978785,268.744968,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,63989.886759,536.176118,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,update,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,61674.138869,750.466814,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,update,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,46787.831115,290.451353,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,update,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,66999.261192,899.160745,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,65417.765748,754.961607,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,52656.577610,666.492234,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,60947.032924,783.989399,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,60953.046976,150.669725,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,51837.686789,702.147467,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,48599.330397,100.582435,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,47247.626162,180.692807,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,37923.465127,298.058201,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,44650.616720,323.023384,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,44303.140022,210.515957,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,33314.674381,349.581324,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,79529.119273,1568.182205,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,update,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,78717.862736,1293.654775,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,update,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,65756.957181,1901.760336,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,update,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,58210.002192,499.925588,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,even,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,56374.097242,466.595653,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,even,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,46850.188666,494.750855,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,even,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,29530.161285,3055.291567,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,iterate,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,30839.217660,220.366236,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,iterate,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,20603.813863,108.220862,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,iterate,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,34399.557924,260.983825,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,33207.845980,778.241801,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,24618.729668,213.724512,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,90225.635628,4603.845533,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,86422.921121,5511.749451,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,79553.105597,4055.194632,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,69753.722911,5278.032439,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,70182.519107,4885.647471,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,65089.047917,5603.186976,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,37842.095016,320.268746,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,even,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,37816.394340,297.750792,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,even,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,28477.682272,534.786637,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,even,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,22555.686182,242.291428,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,20641.340980,822.581347,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,11712.346276,106.003124,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,19262.563061,206.498568,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16384,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,2294.414007,65.683980,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,131072,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,228.117873,3.992501,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1048576,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,61.996645,2.129782,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,4194304,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,31.016283,0.534867,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8388608,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,14.508148,0.705097,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16777216,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,43111.146027,608.581653,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16384,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,5800.686627,320.806818,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,131072,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,449.740250,13.045360,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1048576,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,144.294677,6.217059,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,4194304,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,65.475514,3.434124,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8388608,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,27.330694,4.446577,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16777216,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,10613.409286,95.160382,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16384,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,1019.039711,23.647474,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,131072,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,121.277838,3.325761,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1048576,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,29.521342,0.370541,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,4194304,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,15.146459,0.262950,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8388608,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,6.757338,0.345779,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16777216,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,51292.470338,2425.542022,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16384,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,11906.327288,427.458655,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,131072,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,787.922336,67.846113,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1048576,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,108.022223,21.374101,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,4194304,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,53.949575,5.240065,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8388608,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,18.718424,6.115803,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16777216,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,8083.388122,165.296463,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16384,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,930.355845,41.325225,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,131072,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,106.951302,6.513046,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1048576,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,34.335154,1.117163,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,4194304,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,17.763306,0.440894,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8388608,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,5.681036,1.197533,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16777216,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,13542.728543,267.797028,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16384,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,1549.831674,62.994891,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,131072,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,212.410120,6.656796,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1048576,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,65.458266,1.347235,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,4194304,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,30.575972,3.058396,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8388608,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,7.874628,2.252111,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16777216,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,11818.085301,92.811378,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16384,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,1147.418613,22.959637,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,131072,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,124.888406,3.397903,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1048576,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,34.301613,0.647201,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,4194304,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,16.441109,0.329057,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8388608,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,7.028499,0.234607,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16777216,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,40372.477109,524.078256,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16384,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,7716.237193,304.121130,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,131072,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,939.327380,12.538824,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1048576,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,234.270930,10.232585,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,4194304,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,117.462298,11.542715,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8388608,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,21.053102,8.445809,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16777216,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,28022.136709,442.066112,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16384,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,3761.204768,55.357135,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,131072,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,413.067598,6.189049,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1048576,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,105.960278,2.507878,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,4194304,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,53.433189,1.003108,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8388608,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,24.957617,0.971710,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16777216,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,7647.503166,75.650280,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16384,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,1102.626271,14.556913,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,131072,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,134.523721,1.027729,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1048576,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,34.818635,0.188375,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,4194304,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,17.390671,0.093293,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8388608,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,8.660835,0.068029,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16777216,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,26259.186974,260.930466,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16384,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,3857.071269,47.281268,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,131072,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,315.226432,11.426795,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1048576,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,110.341435,3.385594,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,4194304,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,51.980214,1.859375,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8388608,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,25.444311,1.255205,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16777216,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,6076.695794,44.317877,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16384,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,564.737531,30.989246,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,131072,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,67.704355,2.777665,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1048576,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,15.461435,0.450885,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,4194304,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,7.623960,0.620690,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8388608,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,3.543586,0.180750,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16777216,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,15500.974335,197.453571,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16384,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,2038.551625,148.604458,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,131072,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,213.689023,4.154052,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1048576,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,62.758868,0.710049,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,4194304,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,29.626389,1.118452,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8388608,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,14.456317,0.739176,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16777216,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,25848.357658,163.434821,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16384,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,3902.728837,55.532421,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,131072,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,410.738985,5.454857,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1048576,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,108.872230,1.672510,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,4194304,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,54.444981,1.152723,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8388608,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,25.746694,1.148918,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16777216,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,10715.227658,148.715996,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16384,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,1268.018010,26.089646,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,131072,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,154.604121,5.255646,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1048576,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,43.110664,1.784057,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,4194304,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,21.829856,0.672086,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8388608,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,4.619273,1.347507,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16777216,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,62537.111195,670.539209,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16384,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,15152.736509,383.813572,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,131072,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,1645.833590,26.888827,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1048576,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,368.448692,20.812348,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,4194304,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,193.472755,25.653583,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8388608,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,28.184311,10.318121,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,16777216,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,4549.942958,54.086752,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,16384,iterate,1
